Date,NIFTY 50 Closing Price,NIFTY 50 Log Return,XAU/INR (Gold) Closing Price,XAU/INR (Gold) Log Return,USD/INR Closing Price,USD/INR Log Return,10-Year BOND YIELD Closing Price,10-Year BOND YIELD Log Return,INDIA VIX Closing Price
05/23/2016,"7,731.05",-0.0022998,"84,676",-0.00145,66.863,-0.000269171,7.52,0.016,16.3725
05/20/2016,"7,749.70",0.0024094,"85,082",0.00478,66.806,-0.000852853,7.512,-0.008,17.0325
05/19/2016,"7,783.40",0.0043391,"84,483",-0.00707,66.845,0.00058361,7.571,0.059,16.9975
05/18/2016,"7,870.15",0.0110839,"84,732",0.00294,66.926,0.001211025,7.58,0.009,16.3275
05/17/2016,"7,890.75",0.0026141,"84,567",-0.00195,66.83,-0.00143545,7.599,0.019,16.9625
05/16/2016,"7,860.75",-0.0038092,"84,561",-0.00007,66.645,-0.002772056,7.627,0.028,16.415
05/13/2016,"7,814.90",-0.0058499,"84,220",-0.00404,66.733,0.001319558,7.635,0.008,16.6125
05/12/2016,"7,900.40",0.0108812,"83,861",-0.00427,66.789,0.000838813,7.654,0.019,16.9475
05/11/2016,"7,848.85",-0.0065464,"83,384",-0.0057,66.717,-0.001078603,7.642,-0.012,17.17
05/10/2016,"7,887.80",0.0049502,"83,981",0.00713,66.794,0.001153463,7.633,-0.009,17.445
05/09/2016,"7,866.05",-0.0027612,"83,819",-0.00193,66.812,0.000269449,7.658,0.025,17.4625
05/06/2016,"7,733.45",-0.017001,"83,713",-0.00127,66.834,0.000329228,7.623,-0.035,17.0925
05/05/2016,"7,735.50",0.000265,"83,725",0.00014,66.492,-0.005130293,7.604,-0.019,16.5375
05/04/2016,"7,706.55",-0.0037495,"83,671",-0.00065,66.602,0.001652967,7.623,0.019,16.5975
05/03/2016,"7,747.00",0.0052351,"83,640",-0.00037,66.697,0.001425367,7.779,0.156,16.3525
05/02/2016,"7,805.90",0.0075742,"84,278",0.0076,66.572,-0.001875906,7.861,0.082,16.58
04/29/2016,"7,849.80",0.0056082,"84,435",0.00186,66.609,0.000555635,7.832,-0.029,16.5725
04/28/2016,"7,847.25",-0.0003249,"87,258",0.03289,66.546,-0.000946266,7.822,-0.01,16.38
04/27/2016,"7,979.90",0.0167627,"87,561",0.00347,66.556,0.000150261,7.773,-0.049,16.5125
04/26/2016,"7,962.65",-0.002164,"88,191",0.00717,66.812,0.003839007,7.738,-0.035,17.075
04/25/2016,"7,855.05",-0.0136052,"87,649",-0.00616,66.349,-0.006954016,7.786,0.048,16.9475
04/22/2016,"7,899.30",0.0056175,"88,117",0.00533,66.425,0.001144803,7.78,-0.006,16.035
04/21/2016,"7,912.05",0.0016128,"89,085",0.01093,66.613,0.002826262,7.754,-0.026,16.025
04/20/2016,"7,914.75",0.0003412,"89,187",0.00114,66.707,0.001410141,7.723,-0.031,16.0125
04/18/2016,"7,914.70",-0.0000063,"89,053",-0.0015,66.633,-0.001109945,7.716,-0.007,16.4325
04/13/2016,"7,850.45",-0.0081509,"89,186",0.00149,66.744,0.001664455,7.722,0.006,16.935
04/12/2016,"7,708.95",-0.0181889,"88,030",-0.01305,66.985,0.003604308,7.738,0.016,17.345
04/11/2016,"7,671.40",-0.0048829,"87,946",-0.00095,66.98,-7.46E-05,7.725,-0.013,17.83
04/08/2016,"7,555.20",-0.0152631,"87,860",-0.00098,67.075,0.001417329,7.822,0.097,17.45
04/07/2016,"7,546.45",-0.0011588,"87,879",0.00022,66.86,-0.003210515,7.835,0.013,17.2775
04/06/2016,"7,614.35",0.0089574,"88,333",0.00515,66.798,-0.000927741,7.849,0.014,16.5825
04/05/2016,"7,603.20",-0.0014654,"88,526",0.00218,67.14,0.005106852,7.849,0,16.8075
04/04/2016,"7,758.80",0.0202585,"88,558",0.00036,66.738,-0.006005486,7.792,-0.057,17.6375
04/01/2016,"7,713.05",-0.005914,"88,788",0.00259,66.895,0.00234972,7.779,-0.013,17.485
03/31/2016,"7,738.40",0.0032812,"89,135",0.0039,66.631,-0.003954291,7.805,0.026,16.345
03/30/2016,"7,735.20",-0.0004136,"89,391",0.00287,66.478,-0.002298869,7.788,-0.017,16.43
03/29/2016,"7,597.00",-0.0180279,"89,422",0.00035,66.28,-0.002982873,7.805,0.017,16.3325
03/28/2016,"7,615.10",0.0023797,"88,095",-0.01495,66.47,0.002862525,7.775,-0.03,16.3825
03/23/2016,"7,716.50",0.0132278,"88,431",0.00381,66.795,0.004877509,7.748,-0.027,16.84
03/22/2016,"7,714.90",-0.0002074,"87,736",-0.00789,66.801,8.98E-05,7.754,0.006,17.115
03/21/2016,"7,704.25",-0.0013814,"87,617",-0.00136,66.973,0.002571503,7.78,0.026,17.5975
03/18/2016,"7,604.35",-0.0130517,"87,993",0.00428,67.144,0.002550014,7.811,0.031,17.1025
03/17/2016,"7,512.55",-0.0121455,"88,769",0.00878,67.113,-0.000461801,7.806,-0.005,17.0975
03/16/2016,"7,498.75",-0.0018386,"88,651",-0.00133,67.136,0.000342647,7.786,-0.02,17.895
03/15/2016,"7,460.60",-0.0051005,"88,558",-0.00105,67.016,-0.001789016,7.765,-0.021,17.505
03/14/2016,"7,538.75",0.0104205,"88,855",0.00335,67.167,0.002250659,7.759,-0.006,18.465
03/11/2016,"7,510.20",-0.0037943,"89,737",0.00988,67.122,-0.000670196,7.754,-0.005,17.8825
03/10/2016,"7,486.15",-0.0032074,"89,939",0.00225,67.202,0.00119115,7.741,-0.013,18.04
03/09/2016,"7,531.80",0.0060794,"90,050",0.00123,67.137,-0.000967701,7.736,-0.005,18.99
03/08/2016,"7,485.30",-0.006193,"90,342",0.00324,66.83,-0.004583226,7.736,0,18.6725
03/04/2016,"7,485.35",0.0000067,"90,170",-0.00191,66.893,0.000942246,7.739,0.003,20.1575
03/03/2016,"7,475.60",-0.0013034,"89,974",-0.00218,66.87,-0.000343892,7.723,-0.016,21.865
03/02/2016,"7,368.85",-0.0143827,"89,497",-0.00532,66.853,-0.000254257,7.727,0.004,22.745
03/01/2016,"7,222.30",-0.0200882,"89,355",-0.00159,66.908,0.000822362,7.758,0.031,22.955
02/29/2016,"6,987.05",-0.033115,"89,325",-0.00034,66.75,-0.002364244,7.749,-0.009,23.8375
02/26/2016,"7,029.75",0.0060927,"89,871",0.00609,66.765,0.000224694,7.755,0.006,21.02
02/25/2016,"6,970.60",-0.0084498,"89,485",-0.0043,66.774,0.000134792,7.756,0.001,20.915
02/24/2016,"7,018.70",0.0068767,"89,184",-0.00337,66.81,0.000538987,7.749,-0.007,21.485
02/23/2016,"7,109.55",0.0128609,"89,268",0.00094,66.842,0.000478856,7.756,0.007,21.8325
02/22/2016,"7,234.55",0.0174292,"90,942",0.01858,66.84,-2.99E-05,7.773,0.017,23.04
02/19/2016,"7,210.75",-0.0032952,"90,647",-0.00325,66.767,-0.001092757,7.725,-0.048,22.375
02/18/2016,"7,191.75",-0.0026384,"90,887",0.00264,66.682,-0.001273895,7.708,-0.017,24.6725
02/17/2016,"7,108.45",-0.0116503,"90,309",-0.00638,66.764,0.001228962,7.734,0.026,25.965
02/16/2016,"7,048.25",-0.0085049,"89,974",-0.00372,66.655,-0.001633951,7.787,0.053,22.465
02/15/2016,"7,162.95",0.0161425,"89,485",-0.00545,67.014,0.00537149,7.816,0.029,21.7275
02/12/2016,"6,980.95",-0.0257369,"89,830",0.00385,67.072,0.000865116,7.773,-0.043,20.2575
02/11/2016,"6,976.35",-0.0006592,"88,849",-0.01098,67.321,0.003705554,7.78,0.007,18.115
02/10/2016,"7,215.70",0.0337334,"88,644",-0.00231,67.412,0.00135082,7.777,-0.003,18.2075
02/09/2016,"7,298.20",0.0113685,"88,759",0.0013,67.154,-0.003834554,7.795,0.018,18.5875
02/08/2016,"7,387.25",0.0121278,"89,352",0.00666,67.153,-1.49E-05,7.754,-0.041,18.035
02/05/2016,"7,489.10",0.0136931,"88,353",-0.01124,67.163,0.000148903,7.757,0.003,17.89
02/04/2016,"7,404.00",-0.0114282,"89,484",0.01272,67.204,0.000610269,7.712,-0.045,17.24
02/03/2016,"7,361.80",-0.0057159,"89,170",-0.00352,67.137,-0.000997462,7.742,0.03,17.9
02/02/2016,"7,455.55",0.0126543,"89,784",0.00686,67.141,5.96E-05,7.72,-0.022,19.0575
02/01/2016,"7,555.95",0.0133766,"89,196",-0.00657,66.843,-0.0044483,7.786,0.066,18.265
01/29/2016,"7,563.55",0.0010053,"89,952",0.00844,67.016,0.002584811,7.766,-0.02,18.82
01/28/2016,"7,424.65",-0.0185351,"89,127",-0.00921,66.975,-0.000611981,7.72,-0.046,20.8125
01/27/2016,"7,437.75",0.0017628,"90,948",0.02023,67.138,0.002430787,7.703,-0.017,20.965
01/25/2016,"7,436.15",-0.0002151,"91,725",0.00851,67.139,1.49E-05,7.715,0.012,18.43
01/22/2016,"7,422.45",-0.0018441,"91,793",0.00074,67.495,0.005288424,7.697,-0.018,20.225
01/21/2016,"7,276.80",-0.019818,"91,902",0.00119,67.411,-0.001245312,7.672,-0.025,19.415
01/20/2016,"7,309.30",0.0044563,"91,406",-0.00541,67.434,0.000341132,7.679,0.007,18.605
01/19/2016,"7,435.10",0.0170645,"90,821",-0.00642,67.265,-0.0025093,7.667,-0.012,18.3525
01/18/2016,"7,351.00",-0.0113757,"90,149",-0.00743,67.19,-0.001115615,7.652,-0.015,18.7125
01/15/2016,"7,437.80",0.0117387,"89,212",-0.01045,67.504,0.004662428,7.646,-0.006,18.69
01/14/2016,"7,536.80",0.0132226,"88,883",-0.00369,67.422,-0.001215481,7.682,0.036,17.7975
01/13/2016,"7,562.40",0.0033909,"88,836",-0.00053,67.715,0.004336347,7.725,0.043,18.96
01/12/2016,"7,510.30",-0.0069132,"89,932",0.01226,67.914,0.002934478,7.685,-0.04,16.5525
01/11/2016,"7,563.85",0.0071049,"89,288",-0.00719,67.885,-0.000427102,7.679,-0.006,16.7025
01/08/2016,"7,601.35",0.0049455,"84,440",-0.05583,67.279,-0.008966945,7.652,-0.027,16.835
01/07/2016,"7,568.30",-0.0043574,"85,372",0.01098,67.449,0.002523604,7.646,-0.006,14.26
01/06/2016,"7,741.00",0.0225624,"85,738",0.00428,67.624,0.002591193,7.629,-0.017,13.87
01/05/2016,"7,784.65",0.005623,"87,111",0.01589,67.551,-0.001080081,7.64,0.011,14.35
01/04/2016,"7,791.30",0.0008539,"87,063",-0.00055,67.074,-0.007086381,7.629,-0.011,14.235
01/01/2016,"7,963.20",0.0218232,"86,055",-0.01165,67.315,0.003586607,7.591,-0.038,14.4025
12/31/2015,"7,946.35",-0.0021182,"86,593",0.00623,67.079,-0.003512065,7.604,0.013,13.745
12/30/2015,"7,896.25",-0.0063247,"86,489",-0.0012,67.292,0.00317033,7.611,0.007,13.6525
12/29/2015,"7,928.95",0.0041327,"86,231",-0.00299,67.187,-0.001561582,7.585,-0.026,14.4825
12/28/2015,"7,925.15",-0.0004794,"85,271",-0.0112,66.952,-0.003503832,7.583,-0.002,14.225
12/24/2015,"7,861.05",-0.0081211,"84,680",-0.00695,66.753,-0.002976705,7.579,-0.004,14.4925
12/23/2015,"7,865.95",0.0006231,"83,894",-0.00933,66.5,-0.003797292,7.571,-0.008,14.215
12/22/2015,"7,786.10",-0.0102032,"82,870",-0.01228,66.658,0.002373122,7.564,-0.007,16.7275
12/21/2015,"7,834.45",0.0061906,"83,132",0.00316,66.79,0.001978299,7.548,-0.016,17.3425
12/18/2015,"7,761.95",-0.0092971,"83,341",0.00251,67,0.003139251,7.554,0.006,17.7975
12/17/2015,"7,844.35",0.0105599,"81,419",-0.02333,67.268,0.003992021,7.56,0.006,17.1825
12/16/2015,"7,750.90",-0.0119846,"81,744",0.00398,67.434,0.002464701,7.58,0.02,16.2925
12/15/2015,"7,700.90",-0.0064718,"81,626",-0.00144,67.209,-0.003342175,7.545,-0.035,16.725
12/14/2015,"7,650.05",-0.006625,"80,942",-0.00841,67.171,-0.00056556,7.536,-0.009,15.9725
12/11/2015,"7,610.45",-0.0051899,"81,243",0.00371,67.031,-0.002086408,7.54,0.004,15.865
12/10/2015,"7,683.30",0.0095268,"81,622",0.00465,66.927,-0.001552726,7.527,-0.013,16.085
12/09/2015,"7,612.50",-0.0092575,"82,315",0.00845,67.273,0.005156494,7.513,-0.014,16.055
12/08/2015,"7,701.70",0.0116495,"82,936",0.00752,67.63,0.005292704,7.563,0.05,15.4875
12/07/2015,"7,765.40",0.0082369,"84,147",0.0145,67.409,-0.003273131,7.561,-0.002,15.635
12/04/2015,"7,781.90",0.0021226,"84,377",0.00273,67.408,-1.48E-05,7.539,-0.022,16.43
12/03/2015,"7,864.15",0.0105139,"84,559",0.00215,67.436,0.000415295,7.611,0.072,16.73
12/02/2015,"7,931.35",0.0085088,"84,443",-0.00137,67.14,-0.004399008,7.725,0.114,16.6875
12/01/2015,"7,954.90",0.0029648,"85,486",0.01228,66.825,-0.00470273,7.715,-0.01,16.245
11/30/2015,"7,935.25",-0.0024732,"85,110",-0.00441,66.844,0.000284284,7.715,0,17.075
11/27/2015,"7,942.70",0.0009384,"85,107",-0.00004,66.855,0.000164549,7.715,0,15.8975
11/26/2015,"7,883.80",-0.0074432,"84,309",-0.00942,66.757,-0.001466934,7.703,-0.012,15.84
11/24/2015,"7,831.60",-0.0066432,"85,006",0.00823,66.561,-0.00294034,7.697,-0.006,17.415
11/23/2015,"7,849.25",0.0022512,"84,342",-0.00784,66.631,0.001051114,7.753,0.056,16.9725
11/20/2015,"7,856.55",0.0009296,"84,325",-0.0002,66.752,0.001814325,7.756,0.003,17.8775
11/19/2015,"7,842.75",-0.001758,"85,788",0.0172,66.6,-0.002279682,7.755,-0.001,17.6525
11/18/2015,"7,731.80",-0.0142478,"85,025",-0.00893,66.558,-0.00063083,7.771,0.016,16.905
11/17/2015,"7,837.55",0.0135846,"85,210",0.00217,66.627,0.001036153,7.772,0.001,16.825
11/16/2015,"7,806.60",-0.0039568,"85,554",0.00403,66.558,-0.001036153,7.766,-0.006,17.04
11/13/2015,"7,762.25",-0.0056973,"85,654",0.00117,66.346,-0.003190275,7.771,0.005,19.4725
11/11/2015,"7,825.00",0.0080515,"85,898",0.00284,66.425,0.001190019,7.801,0.03,19.2925
11/10/2015,"7,783.35",-0.0053369,"84,056",-0.02168,66.401,-0.000361375,7.753,-0.048,19.355
11/09/2015,"7,915.20",0.0167981,"82,655",-0.01681,66.362,-0.000587513,7.746,-0.007,19.555
11/06/2015,"7,954.30",0.0049277,"82,501",-0.00186,66.404,0.000632692,7.75,0.004,19.4775
11/05/2015,"7,955.45",0.0001446,"82,510",0.00011,66.685,0.004222744,7.751,0.001,17.88
11/04/2015,"8,040.20",0.0105967,"82,107",-0.0049,66.66,-0.000374967,7.784,0.033,17.5825
11/03/2015,"8,060.70",0.0025464,"82,997",0.01078,66.489,-0.002568552,7.777,-0.007,17.04
11/02/2015,"8,050.80",-0.0012289,"82,291",-0.00854,66.166,-0.004869785,7.766,-0.011,16.535
10/30/2015,"8,065.80",0.0018614,"82,681",0.00473,66.15,-0.000241845,7.791,0.025,17.23
10/29/2015,"8,111.75",0.0056807,"81,756",-0.01125,66.416,0.004013101,7.814,0.023,16.1925
10/28/2015,"8,171.20",0.0073021,"82,224",0.00571,66.66,0.003667082,7.893,0.079,16.6225
10/27/2015,"8,232.90",0.0075225,"81,703",-0.00636,66.597,-0.000945541,7.784,-0.109,16.995
10/26/2015,"8,260.55",0.0033528,"82,627",0.01125,66.496,-0.001517736,7.747,-0.037,16.8775
10/23/2015,"8,295.45",0.004216,"83,209",0.00702,66.283,-0.003208341,7.741,-0.006,16.275
10/21/2015,"8,251.70",-0.0052879,"83,337",0.00154,66.287,6.03E-05,7.744,0.003,17.17
10/20/2015,"8,261.65",0.0012051,"82,512",-0.00995,66.551,0.003974771,7.745,0.001,17.72
10/19/2015,"8,275.05",0.0016206,"82,785",0.0033,66.757,0.00309059,7.744,-0.001,18.015
10/16/2015,"8,238.15",-0.0044692,"81,262",-0.01857,66.517,-0.003601607,7.796,0.052,19.1225
10/15/2015,"8,179.50",-0.0071448,"81,733",0.00578,66.422,-0.001429227,7.796,0,18.925
10/14/2015,"8,107.90",-0.0087921,"80,284",-0.01789,66.106,-0.004768813,7.788,-0.008,19.5625
10/13/2015,"8,131.70",0.0029311,"81,094",0.01004,66.365,0.003910295,7.809,0.021,19.3375
10/12/2015,"8,143.60",0.0014623,"81,617",0.00643,66.255,-0.001658875,7.806,-0.003,19.305
10/09/2015,"8,189.70",0.0056449,"81,267",-0.0043,66.375,0.001809546,7.836,0.03,19.1275
10/08/2015,"8,129.35",-0.0073963,"82,412",0.01399,66.375,0,7.84,0.004,19.235
10/07/2015,"8,177.40",0.0058933,"81,293",-0.01367,66.608,0.003504211,7.813,-0.027,19.625
10/06/2015,"8,152.90",-0.0030006,"81,259",-0.00042,66.829,0.003312428,7.806,-0.007,21.57
10/05/2015,"8,119.30",-0.0041297,"81,370",0.00137,66.916,0.001300983,7.821,0.015,21.6675
10/01/2015,"7,950.90",-0.0209588,"81,630",0.00319,66.93,0.000209196,7.809,-0.012,20.8825
09/30/2015,"7,948.90",-0.0002516,"83,298",0.02023,66.755,-0.002618096,7.805,-0.004,20.6875
09/29/2015,"7,843.30",-0.0133739,"82,666",-0.00762,66.5,-0.003827253,7.828,0.023,20.345
09/28/2015,"7,795.70",-0.0060874,"83,272",0.0073,66.384,-0.001745884,7.83,0.002,18.1775
09/24/2015,"7,868.50",0.0092951,"83,769",0.00595,66.619,0.003533759,7.803,-0.027,18.2925
09/23/2015,"7,845.95",-0.00287,"84,806",0.0123,67.173,0.008281559,7.828,0.025,21.9975
09/22/2015,"7,812.00",-0.0043365,"82,990",-0.02165,67.372,0.00295812,7.836,0.008,23.7425
09/21/2015,"7,977.10",0.0209139,"82,897",-0.00112,67.138,-0.003479299,7.84,0.004,24.32
09/18/2015,"7,981.90",0.0006015,"83,563",0.008,66.921,-0.003237383,7.831,-0.009,24.975
09/16/2015,"7,899.15",-0.0104213,"85,511",0.02304,67.302,0.005677135,7.83,-0.001,24.745
09/15/2015,"7,829.10",-0.0089076,"83,930",-0.01866,67.128,-0.002588709,7.845,0.015,24.3
09/14/2015,"7,872.25",0.0054964,"84,891",0.01138,67.313,0.002752138,7.839,-0.006,24.5675
09/11/2015,"7,789.30",-0.0105929,"84,855",-0.00042,66.989,-0.004824956,7.823,-0.016,26.35
09/10/2015,"7,788.10",-0.0001541,"84,243",-0.00724,66.938,-0.000761609,7.867,0.044,26.4225
09/09/2015,"7,818.60",0.0039086,"84,901",0.00778,67.122,0.002745041,7.802,-0.065,24.115
09/08/2015,"7,688.25",-0.0168123,"83,528",-0.0163,67.395,0.004058972,7.792,-0.01,26.65
09/07/2015,"7,558.80",-0.0169807,"83,450",-0.00093,67.753,0.005297908,7.781,-0.011,28.7175
09/04/2015,"7,655.05",0.0126531,"84,450",0.01191,68.208,0.006693121,7.78,-0.001,24.595
09/03/2015,"7,823.00",0.0217026,"83,999",-0.00535,68.737,0.007725768,7.753,-0.027,23.33
09/02/2015,"7,717.00",-0.0136424,"84,775",0.0092,68.768,0.000450893,7.799,0.046,22.0425
09/01/2015,"7,785.85",0.0088823,"84,101",-0.00798,68.431,-0.004912582,7.811,0.012,25.515
08/31/2015,"7,971.30",0.0235396,"84,103",0.00002,68.561,0.001897922,7.817,0.006,26.8475
08/28/2015,"8,001.95",0.0038377,"82,816",-0.01542,68.533,-0.000408479,7.861,0.044,28.13
08/27/2015,"7,948.95",-0.0066454,"84,148",0.01596,68.545,0.000175083,7.886,0.025,17.115
08/26/2015,"7,791.85",-0.0199615,"84,311",0.00194,68.542,-4.38E-05,7.821,-0.065,16.975
08/25/2015,"7,880.70",0.0113384,"82,537",-0.02127,68.329,-0.003112422,7.823,0.002,16.68
08/24/2015,"7,809.00",-0.0091398,"82,125",-0.005,68.474,0.002119837,7.804,-0.019,16.36
08/21/2015,"8,299.95",0.0609726,"82,379",0.00309,68.131,-0.005021789,7.748,-0.056,16.4625
08/20/2015,"8,372.75",0.0087329,"84,295",0.02299,68.118,-0.000190827,7.736,-0.012,16.02
08/19/2015,"8,495.15",0.014513,"85,355",0.0125,68.471,0.005168803,7.708,-0.028,17.0175
08/18/2015,"8,466.55",-0.0033723,"81,236",-0.04946,67.861,-0.008948802,7.763,0.055,17.445
08/17/2015,"8,477.30",0.0012689,"80,699",-0.00663,67.901,0.000589267,7.846,0.083,15.8925
08/14/2015,"8,518.55",0.0048541,"80,869",0.0021,68.034,0.001956818,7.882,0.036,15.465
08/13/2015,"8,355.85",-0.0192842,"79,549",-0.01646,67.81,-0.003297904,7.863,-0.019,14.91
08/12/2015,"8,349.45",-0.0007662,"78,017",-0.01945,67.544,-0.003930439,7.886,0.023,14.73
08/11/2015,"8,462.35",0.0134312,"77,577",-0.00566,67.934,0.005757408,7.879,-0.007,14.665
08/10/2015,"8,525.60",0.0074465,"76,706",-0.01129,67.975,0.000603345,7.825,-0.054,14.83
08/07/2015,"8,564.60",0.004564,"76,511",-0.00255,67.835,-0.002061705,7.789,-0.036,15.39
08/06/2015,"8,588.65",0.0028041,"75,852",-0.00865,67.878,0.00063369,7.801,0.012,14.57
08/05/2015,"8,567.95",-0.0024131,"75,847",-0.00007,68.053,0.002574837,7.983,0.182,15.325
08/04/2015,"8,516.90",-0.0059761,"76,627",0.01023,68.144,0.0013363,8.01,0.027,15.8775
08/03/2015,"8,543.05",0.0030657,"75,841",-0.01031,67.739,-0.005961028,7.951,-0.059,15.915
07/31/2015,"8,532.85",-0.0011947,"75,101",-0.00981,67.755,0.000236173,7.933,-0.018,16.37
07/30/2015,"8,421.80",-0.0130998,"74,152",-0.01272,67.549,-0.003044997,7.822,-0.111,15.4575
07/29/2015,"8,375.05",-0.0055665,"74,620",0.00629,67.799,0.003694185,7.816,-0.006,15.52
07/28/2015,"8,337.00",-0.0045536,"74,792",0.0023,67.958,0.002342422,7.815,-0.001,15.13
07/27/2015,"8,361.00",0.0028746,"73,570",-0.01647,67.734,-0.003301598,7.854,0.039,15.0975
07/24/2015,"8,521.55",0.0190202,"73,645",0.00102,67.661,-0.001078326,7.868,0.014,14.96
07/23/2015,"8,589.80",0.0079772,"73,755",0.00149,67.775,0.001683452,7.891,0.023,14.8025
07/22/2015,"8,633.50",0.0050745,"72,539",-0.01662,67.316,-0.006795446,7.864,-0.027,14.7825
07/21/2015,"8,529.45",-0.0121251,"73,131",0.00813,66.917,-0.005944904,7.858,-0.006,15.5675
07/20/2015,"8,603.45",0.0086384,"72,746",-0.00528,66.946,0.000433279,7.876,0.018,16.01
07/17/2015,"8,609.85",0.0007436,"73,025",0.00383,66.76,-0.002782225,7.855,-0.021,16.2725
07/16/2015,"8,608.05",-0.0002091,"73,772",0.01018,66.847,0.001302327,7.858,0.003,17.07
07/15/2015,"8,523.80",-0.0098356,"74,158",0.00522,66.891,0.000658003,7.898,0.04,17.4375
07/14/2015,"8,454.10",-0.0082107,"72,924",-0.01678,66.698,-0.002889461,7.946,0.048,17.79
07/13/2015,"8,459.65",0.0006563,"71,586",-0.01852,66.481,-0.003258775,7.939,-0.007,16.3075
07/10/2015,"8,360.55",-0.0117836,"71,482",-0.00145,66.579,0.00147302,7.957,0.018,16.0175
07/09/2015,"8,328.55",-0.0038348,"70,214",-0.0179,66.235,-0.005180188,7.95,-0.007,16.305
07/08/2015,"8,363.05",0.0041338,"70,190",-0.00034,66.208,-0.000407723,7.886,-0.064,15.5575
07/07/2015,"8,510.80",0.0175128,"70,520",0.00469,66.475,0.004024636,7.977,0.091,15.845
07/06/2015,"8,522.15",0.0013327,"70,785",0.00375,66.235,-0.003616913,7.993,0.016,16.9275
07/03/2015,"8,484.90",-0.0043805,"70,677",-0.00153,66.137,-0.001480676,7.891,-0.102,17.2975
07/02/2015,"8,444.90",-0.0047254,"71,000",0.00456,66.025,-0.00169489,7.849,-0.042,15.76
07/01/2015,"8,453.05",0.0009646,"70,891",-0.00154,65.947,-0.001182069,7.86,0.011,15.93
06/30/2015,"8,368.50",-0.0100527,"70,603",-0.00407,66.037,0.001363802,7.815,-0.045,15.915
06/29/2015,"8,318.40",-0.0060047,"71,003",0.00565,66.244,0.003129704,7.761,-0.054,15.0425
06/26/2015,"8,381.10",0.0075092,"71,415",0.00579,66.251,0.000105664,7.778,0.017,15.4875
06/25/2015,"8,398.00",0.0020144,"70,605",-0.01141,66.255,6.04E-05,7.787,0.009,15.085
06/24/2015,"8,360.85",-0.0044335,"69,832",-0.01101,66.421,0.002502338,7.757,-0.03,16.015
06/23/2015,"8,381.55",0.0024728,"71,238",0.01993,66.476,0.000827709,7.753,-0.004,16.7275
06/22/2015,"8,353.10",-0.0034001,"70,884",-0.00498,66.863,0.00580477,7.773,0.02,17.1675
06/19/2015,"8,224.95",-0.0154605,"71,110",0.00318,67.093,0.003433967,7.794,0.021,17.525
06/18/2015,"8,174.60",-0.0061404,"72,111",0.01398,67.148,0.000819422,7.791,-0.003,17.4775
06/17/2015,"8,091.55",-0.0102115,"71,505",-0.00844,66.756,-0.005854958,7.799,0.008,17.805
06/16/2015,"8,047.30",-0.0054837,"71,691",0.0026,66.855,0.001481914,7.782,-0.017,17.0775
06/15/2015,"8,013.90",-0.0041591,"71,827",0.0019,66.857,2.99E-05,7.796,0.014,18.01
06/12/2015,"7,982.90",-0.0038758,"71,496",-0.00462,66.773,-0.001257203,7.801,0.005,18.885
06/11/2015,"7,965.35",-0.0022009,"72,404",0.01262,66.643,-0.001948792,7.774,-0.027,18.0875
06/10/2015,"8,124.45",0.0197771,"70,909",-0.02086,66.79,0.002203354,7.786,0.012,18.1225
06/09/2015,"8,022.40",-0.0126404,"70,120",-0.01119,66.591,-0.002983935,7.786,0,17.505
06/08/2015,"8,044.15",0.0027075,"71,025",0.01282,66.434,-0.00236046,7.721,-0.065,16.82
06/05/2015,"8,114.70",0.0087321,"70,729",-0.00418,66.462,0.000421382,7.738,0.017,16.9125
06/04/2015,"8,130.65",0.0019636,"70,726",-0.00004,66.907,0.00667324,7.761,0.023,16.6575
06/03/2015,"8,135.10",0.0005472,"71,319",0.00835,66.565,-0.005124682,7.776,0.015,17.1325
06/02/2015,"8,236.45",0.0123814,"71,067",-0.00354,66.368,-0.002963901,7.797,0.021,17.2825
06/01/2015,"8,433.40",0.0236306,"71,247",0.00253,66.262,-0.001598432,7.772,-0.025,17.0675
05/29/2015,"8,433.65",0.0000296,"70,953",-0.00414,66.395,0.002005172,7.75,-0.022,16.9325
05/28/2015,"8,319.00",-0.0136876,"71,170",0.00305,66.058,-0.005088608,7.756,0.006,16.9475
05/27/2015,"8,334.60",0.0018735,"71,485",0.00442,66.09,0.000484305,7.746,-0.01,17.4125
05/26/2015,"8,339.35",0.0005698,"70,671",-0.01145,66.033,-0.000862832,7.756,0.01,17.7175
05/25/2015,"8,370.25",0.0036985,"70,579",-0.0013,65.981,-0.000787795,7.792,0.036,18.27
05/22/2015,"8,458.95",0.0105413,"71,301",0.01018,65.886,-0.001440846,7.782,-0.01,17.9025
05/21/2015,"8,421.00",-0.0044965,"71,557",0.00358,66.059,0.002622306,7.804,0.022,19.815
05/20/2015,"8,423.25",0.0002672,"71,651",0.00131,66.055,-6.06E-05,7.796,-0.008,20.7
05/19/2015,"8,365.65",-0.0068617,"71,703",0.00073,66.07,0.000227058,7.722,-0.074,20.685
05/18/2015,"8,373.65",0.0009558,"72,098",0.00549,66.2,0.001965677,7.759,0.037,20.545
05/15/2015,"8,262.35",-0.0133808,"72,584",0.00672,66.475,0.004145474,7.747,-0.012,18.625
05/14/2015,"8,224.20",-0.004628,"72,039",-0.00754,66.14,-0.00505223,7.74,-0.007,19.11
05/13/2015,"8,235.45",0.001367,"72,669",0.00871,65.86,-0.004242431,7.705,-0.035,19.65
